school_id,school_name,street_address,city,state_code,zip_code,locale_code
2.40009E+11,Independence School Local I,1250 W 36th St,Baltimore,MD,21211,11
2.40009E+11,The Reach! Partnership School,2801 St. Lo Drive,Baltimore,MD,21213,11
2.40009E+11,City Neighbors High School,5609 Sefton Ave,Baltimore,MD,21214,11
2.40012E+11,Catonsville High,421 Bloomsbury Ave,Baltimore,MD,21228,21
2.40012E+11,Chesapeake High,1801 Turkey Point Rd,Baltimore,MD,21221,21
2.40012E+11,Dulaney High,255 Padonia Road,Timonium,MD,21093,21
2.40012E+11,Dundalk High,1901 Delvale Ave,Baltimore,MD,21222,21
2.40012E+11,Franklin High,12000 Reisterstown Rd,Reisterstown,MD,21136,21
2.40012E+11,Kenwood High IB and Sports Science,501 Stemmers Run Rd,Baltimore,MD,21221,21
2.40012E+11,Lansdowne High & Academy of Finance,3800 Hollins Ferry Rd,Baltimore,MD,21227,21
2.40012E+11,Loch Raven High,1212 Cowpens Ave,Baltimore,MD,21286,21
2.40012E+11,Milford Mill Academy,3800 Washington Ave,Baltimore,MD,21207,21
2.40012E+11,Overlea High & Academy of Finance,5401 Kenwood Ave,Baltimore,MD,21206,21
2.40012E+11,Parkville High & Center for Math/Science,2600 Putty Hill Ave,Baltimore,MD,21234,21
2.40012E+11,Patapsco High & Center for Arts,8100 Wise Ave,Baltimore,MD,21222,21
2.40012E+11,Perry Hall High,4601 Ebenezer Rd,Baltimore,MD,21236,21
2.40012E+11,Pikesville High,7621 Labyrinth Rd,Baltimore,MD,21208,21
2.40012E+11,Randallstown High,4000 Offutt Rd,Randallstown,MD,21133,21
2.40012E+11,Sparrows Point High,7400 N Point Rd,Sparrows Point,MD,21219,21
2.40012E+11,Towson High Law & Public Policy,69 Cedar Ave,Towson,MD,21286,13
2.40012E+11,Woodlawn High Center for Pre-Eng. Res.,1801 Woodlawn Dr,Baltimore,MD,21207,21
2.40012E+11,Owings Mills High,124 Tollgate Rd,Owings Mills,MD,21117,21
2.40012E+11,Hereford High,17301 York Rd,Parkton,MD,21120,41
2.40012E+11,New Town High,4931 New Town Blvd,Owings Mills,MD,21117,21
2.40015E+11,Calvert High,520 Fox Run Blvd,Prince Frederick,MD,20678,41
2.40015E+11,Northern High,2950 Chaneyville Rd,Owings,MD,20736,41
2.40015E+11,Patuxent High,12485 Southern Connector Boule,Lusby,MD,20657,23
2.40015E+11,Huntingtown High School,4125 N Solomons Island Rd,Huntingtown,MD,20639,41
2.40018E+11,Colonel Richardson High School,25320 Richardson Rd,Federalsburg,MD,21632,42
2.40018E+11,North Caroline High School,10990 River Rd,Ridgely,MD,21660,41
2.40021E+11,Francis Scott Key High,3825 Bark Hill Rd,Union Bridge,MD,21791,41
2.40021E+11,North Carroll High,1400 Panther Dr,Hampstead,MD,21074,21
2.40021E+11,South Carroll High,1300 W Old Liberty Rd,Sykesville,MD,21784,41
2.40021E+11,Westminster High,1225 Washington Rd,Westminster,MD,21157,23
2.40021E+11,Century High,355 Ronsdale Rd,Sykesville,MD,21784,41
2.40021E+11,Winters Mill High,560 Gorsuch Rd,Westminster,MD,21157,41
2.40021E+11,Liberty High,5855 Bartholow Rd,Sykesville,MD,21784,23
2.40021E+11,Manchester Valley High,3300 Maple Grove Road,Manchester,MD,21102,31
2.40024E+11,Bohemia Manor High,2755 Augustine Herman Hwy,Chesapeake City,MD,21915,41
2.40024E+11,Elkton High,110 James St,Elkton,MD,21921,21
2.40024E+11,North East High,300 Irishtown Rd,North East,MD,21901,41
2.40024E+11,Perryville High,1696 Perryville Rd,Perryville,MD,21903,22
2.40024E+11,Rising Sun High,100 Tiger Dr,North East,MD,21901,41
2.40027E+11,Westlake High School,3300 Middletown Rd,Waldorf,MD,20603,22
2.40027E+11,La Plata High School,6035 Radio Station Rd,La Plata,MD,20646,41
2.40027E+11,Henry E. Lackey High School,3000 Chicamuxen Rd,Indian Head,MD,20640,41
2.40027E+11,Maurice J. McDonough High School,7165 Marshall Corner Rd,Pomfret,MD,20675,41
2.40027E+11,Thomas Stone High School,3785 Leonardtown Rd,Waldorf,MD,20601,22
2.40027E+11,North Point High School,2500 Davis Rd,Waldorf,MD,20603,22
2.4003E+11,Cambridge-South Dorchester High School,2475 Cambridge Beltway,Cambridge,MD,21613,41
2.4003E+11,North Dorchester High School,5875 Cloverdale Road,Hurlock,MD,21643,42
2.40033E+11,Urbana High,3471 Campus Dr,Ijamsville,MD,21754,41
2.40033E+11,Brunswick High,101 Cummings Dr,Brunswick,MD,21716,31
2.40033E+11,Catoctin High,14745 Sabillasville Rd,Thurmont,MD,21788,31
2.40033E+11,Frederick High,650 Carroll Pky,Frederick,MD,21701,13
2.40033E+11,Gov. Thomas Johnson High,1501 N Market St,Frederick,MD,21701,13
2.40033E+11,Linganore High,12013 Old Annapolis Rd,Frederick,MD,21701,41
2.40033E+11,Middletown High,200 Schoolhouse Dr,Middletown,MD,21769,41
2.40033E+11,Walkersville High,81 W Frederick Street,Walkersville,MD,21793,41
2.40033E+11,Tuscarora High,5312 Ballenger Creek Pk,Frederick,MD,21703,22
2.40033E+11,Oakdale High,5850 Eaglehead Drive,Ijamsville,MD,21754,22
2.40036E+11,Northern Garrett High School,86 Pride Pkwy,Accident,MD,21520,42
2.40036E+11,Southern Garrett High School,345 Oakland Dr,Oakland,MD,21550,32
2.40039E+11,Aberdeen High,251 Paradise Rd,Aberdeen,MD,21001,22
2.40039E+11,Bel Air High,100 Heighe St,Bel Air,MD,21014,22
2.40039E+11,Edgewood High,2415 Willoughby Beach Rd,Edgewood,MD,21040,22
2.40039E+11,Fallston High,2301 Carrs Mill Rd,Fallston,MD,21047,22
2.40039E+11,Havre de Grace High,700 Congress Ave,Havre de Grace,MD,21078,22
2.40039E+11,Joppatowne High,555 Joppa Farm Rd,Joppa,MD,21085,22
2.40039E+11,North Harford High,211 Pylesville Rd,Pylesville,MD,21132,42
2.40039E+11,C. Milton Wright High,1301 N Fountain Green Rd,Bel Air,MD,21015,22
2.40039E+11,Patterson Mill High School,85 Patterson Mill Rd,Bel Air,MD,21015,22
2.40042E+11,Atholton High,6520 Freetown Rd,Columbia,MD,21044,13
2.40042E+11,Centennial High,4300 Centennial Ln,Ellicott City,MD,21042,41
2.40042E+11,Glenelg High,14025 Burnt Woods Rd,Glenelg,MD,21737,31
2.40042E+11,Hammond High,8800 Guilford Rd,Columbia,MD,21046,13
2.40042E+11,Howard High,8700 Old Annapolis Rd,Ellicott City,MD,21043,13
2.40042E+11,Mount Hebron High,9440 Old Frederick Road,Ellicott City,MD,21042,21
2.40042E+11,Oakland Mills High,9410 Kilimanjaro Rd,Columbia,MD,21045,13
2.40042E+11,Wilde Lake High,5460 Trumpeter Rd,Columbia,MD,21044,13
2.40042E+11,River Hill High,12101 Clarksville Pike,Clarksville,MD,21029,13
2.40042E+11,Long Reach High,6101 Old Dobbin Ln,Columbia,MD,21045,13
2.40042E+11,Reservoir High,11550 Scaggsville Rd,Fulton,MD,20759,41
2.40042E+11,Marriotts Ridge High,12100 Woodford Dr,Marriottsville,MD,21104,41
2.40045E+11,Kent County High,25301 Lambs Meadow Rd,Worton,MD,21678,42
2.40048E+11,Albert Einstein High,11135 Newport Mill Rd,Kensington,MD,20895,21
2.40048E+11,Bethesda-Chevy Chase High,4301 East-West Hwy,Bethesda,MD,20814,13
2.40048E+11,Col. Zadok Magruder High,5939 Muncaster Mill Rd,Rockville,MD,20855,41
2.40048E+11,Gaithersburg High,101 Education Blvd,Gaithersburg,MD,20877,13
2.40048E+11,John F. Kennedy High,1901 Randolph Rd,Silver Spring,MD,20902,21
2.40048E+11,Montgomery Blair High,51 University Blvd E,Silver Spring,MD,20901,21
2.40048E+11,Paint Branch High,14121 Old Columbia Pike,Burtonsville,MD,20866,21
2.40048E+11,Poolesville High,17501 Willard Rd,Poolesville,MD,20837,31
2.40048E+11,Richard Montgomery High,250 Richard Montgomery Dr,Rockville,MD,20852,13
2.40048E+11,Rockville High,2100 Baltimore Rd,Rockville,MD,20851,13
2.40048E+11,Seneca Valley High,19401 Crystal Rock Dr,Germantown,MD,20874,21
2.40048E+11,Sherwood High,300 Olney-Sandy Spring Rd,Sandy Spring,MD,20860,21
2.40048E+11,Springbrook High,201 Valleybrook Dr,Silver Spring,MD,20904,21
2.40048E+11,Thomas S. Wootton High,2100 Wootton Pkwy,Rockville,MD,20850,13
2.40048E+11,Walt Whitman High,7100 Whittier Blvd,Bethesda,MD,20817,13
2.40048E+11,Walter Johnson High,6400 Rock Spring Dr,Bethesda,MD,20814,21
2.40048E+11,Wheaton High,12601 Dalewood Dr,Silver Spring,MD,20906,21
2.40048E+11,Winston Churchill High,11300 Gainsborough Rd,Potomac,MD,20854,21
2.40048E+11,Northwest High,13501 Richter Farm Rd,Germantown,MD,20874,21
2.40048E+11,James Hubert Blake High,300 Norwood Rd,Silver Spring,MD,20905,21
2.40048E+11,Northwood High School,919 University Blvd W,Silver Spring,MD,20901,21
2.40048E+11,Damascus High,25921 Ridge Rd,Damascus,MD,20872,21
2.40048E+11,Quince Orchard High,15800 Quince Orchard Rd,Gaithersburg,MD,20878,21
2.40048E+11,Watkins Mill High,10301 Apple Ridge Rd,Gaithersburg,MD,20879,21
2.40048E+11,Clarksburg High,22500 Wims Rd,Clarksburg,MD,20871,21
2.40051E+11,Bladensburg High,4200 57th Ave,Bladensburg,MD,20710,21
2.40051E+11,Bowie High,15200 Annapolis Rd,Bowie,MD,20715,21
2.40051E+11,Central High,200 Cabin Branch Rd,Capitol Heights,MD,20743,21
2.40051E+11,Crossland High,6901 Temple Hill Road,Temple Hills,MD,20748,21
2.40051E+11,Duval High,9880 Good Luck Rd,Lanham,MD,20706,21
2.40051E+11,Eleanor Roosevelt High,7601 Hanover Pkwy,Greenbelt,MD,20770,21
2.40051E+11,Fairmont Heights High,1401 Nye St,Capitol Heights,MD,20743,21
2.40051E+11,Frederick Douglass High,8000 Croom Rd,Upper Marlboro,MD,20772,41
2.40051E+11,Friendly High,10000 Allentown Rd,Fort Washington,MD,20744,21
2.40051E+11,Gwynn Park High,13800 Brandywine Rd,Brandywine,MD,20613,21
2.40051E+11,High Point High,3601 Powder Mill Rd,Beltsville,MD,20705,21
2.40051E+11,Largo High,505 Largo Rd,Upper Marlboro,MD,20774,21
2.40051E+11,Laurel High,8000 Cherry Ln,Laurel,MD,20707,21
2.40051E+11,Northwestern High,7000 Adelphi Rd,Hyattsville,MD,20782,21
2.40051E+11,Oxon Hill High,6701 Leyte Dr,Oxon Hill,MD,20745,21
2.40051E+11,Parkdale High,6001 Good Luck Rd,Riverdale,MD,20737,21
2.40051E+11,Potomac High,5211 Boydell Ave,Oxon Hill,MD,20745,21
2.40051E+11,Suitland High,5200 Silver Hill Rd,Forestville,MD,20747,21
2.40051E+11,Surrattsville High,6101 Garden Dr,Clinton,MD,20735,21
2.40051E+11,Forestville High,7001 Beltz Drive,Forestville,MD,20747,21
2.40051E+11,"Dr. Henry A. Wise, Jr. High",12650 Brooke Lane,Upper Marlboro,MD,20772,21
2.40051E+11,Academy of Health Sciences at PGCC,301 Largo Rd,Largo,MD,20774,21
2.40051E+11,Charles Herbert Flowers High,10001 Ardwick-Ardmore Rd,Springdale,MD,20774,21
2.40054E+11,Kent Island High School,900 Love Point Rd,Stevensville,MD,21666,21
2.40054E+11,Queen Anne's County High School,125 Ruthsburg Rd,Centreville,MD,21617,41
2.40057E+11,Crisfield Academy and High School,210 N Somerset Avenue,Crisfield,MD,21817,32
2.40057E+11,Washington Academy and High School,10902 Old Princess Anne Rd,Princess Anne,MD,21853,41
2.4006E+11,Chopticon High,25390 Colton Point Rd,Morganza,MD,20660,42
2.4006E+11,Great Mills High,21130 Great Mills Rd,Great Mills,MD,20634,23
2.4006E+11,Leonardtown High,23995 Point Lookout Rd,Leonardtown,MD,20650,41
2.40063E+11,Easton High,723 Mecklenburg Ave,Easton,MD,21601,32
2.40066E+11,Boonsboro High,10 Campus Ave,Boonsboro,MD,21713,22
2.40066E+11,Clear Spring High,12630 Broadfording Rd,Clear Spring,MD,21722,41
2.40066E+11,North Hagerstown High,1200 Pennsylvania Ave,Hagerstown,MD,21742,13
2.40066E+11,Smithsburg High,66 N Main St,Smithsburg,MD,21783,22
2.40066E+11,South Hagerstown High,1101 S Potomac St,Hagerstown,MD,21740,13
2.40066E+11,Williamsport High,5 S Clifton Dr,Williamsport,MD,21795,22
2.40066E+11,Barbara Ingram School for the Arts,7-11 S. Potomac Street,Hagerstown,MD,21740,13
2.40069E+11,James M. Bennett High,300 E College Avenue,Salisbury,MD,21804,13
2.40069E+11,Parkside High,1015 Beaglin Park Dr,Salisbury,MD,21804,13
2.40069E+11,Wicomico High,201 Long Avenue,Salisbury,MD,21804,23
2.40072E+11,Pocomoke High,1817 Old Virginia Rd,Pocomoke City,MD,21851,32
2.40072E+11,Snow Hill High,305 S Church St,Snow Hill,MD,21863,42
2.40072E+11,Stephen Decatur High,9913 Seahawk Rd,Berlin,MD,21811,32
2.5E+11,Quabbin Regional High School,800 South Street,Barre,MA,1005,42
2.5E+11,IB School of Quabbin,800 South Street,Barre,MA,1005,42
2.5E+11,David Prouty High,302 Main Street,Spencer,MA,1562,21
2.50001E+11,Southwick-Tolland Regional High,93 Feeding Hills Rd,Southwick,MA,1077,41
2.50003E+11,City on a Hill Charter Public School Circuit Street,58 Circuit Street,Roxbury,MA,2119,11
2.50003E+11,Lowell Middlesex Academy Charter School,67 Middle Street,Lowell,MA,1852,21
2.50004E+11,Ma Academy for Math and Science School,85 Prescott Street,Worcester,MA,1605,12
2.50004E+11,Francis W. Parker Charter Essential School,49 Antietam St,Devens,MA,1434,21
2.50004E+11,Pioneer Valley Performing Arts Charter Public School,15 Mulligan Drive,South Hadley,MA,1075,21
2.50005E+11,Boston Day and Evening Academy Charter School,20 Kearsarge Ave,Roxbury,MA,2119,11
2.50005E+11,Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,360 Huntington Avenue,Boston,MA,2115,11
2.50006E+11,Sturgis Charter Public School,427 Main Street,Hyannis,MA,2601,13
2.50007E+11,Manchester Essex Regional High School,36 Lincoln Street,Manchester,MA,1944,21
2.50007E+11,Amesbury Academy Charter Public School,71 Friend Street,Amesbury,MA,1913,21
2.50007E+11,The Sizer School: A North Central Charter Essential School,500 Rindge Road,Fitchburg,MA,1420,41
2.50008E+11,Four Rivers Charter Public School,248 Colrain Road,Greenfield,MA,1301,41
2.50009E+11,Phoenix Charter Academy,59 Nichols St,Chelsea,MA,2150,21
2.50052E+11,Pioneer Charter School of Science,51-59 Summer Street,Everett,MA,2149,21
2.50053E+11,New Liberty Charter School of Salem,1 Museum Place Mall,Salem,MA,1970,21
2.50054E+11,Somerset Berkley Regional High School,625 County Street,Somerset,MA,2726,21
2.50054E+11,Ayer Shirley Regional High School,141 Washington Street,Ayer,MA,1432,21
2.50054E+11,Monomoy Regional High School,75 Oak Street,Harwich,MA,2645,22
2.50056E+11,Phoenix Academy Public Charter High School Springfield,1 Federal Street,Springfield,MA,1105,12
2.50165E+11,Abington High,201 Gliniewicz Way,Abington,MA,2351,21
2.50171E+11,Acton-Boxborough Regional High,36 Charter Rd,Acton,MA,1720,21
2.5018E+11,Agawam High,760 Cooper Street,Agawam,MA,1001,21
2.50186E+11,Amesbury High,5 Highland Street,Amesbury,MA,1913,21
2.50192E+11,Amherst Regional High,21 Mattoon Street,Amherst,MA,1002,21
2.50195E+11,Andover High,80 Shawsheen Road,Andover,MA,1810,21
2.50198E+11,Arlington High,869 Mass Avenue,Arlington,MA,2476,21
2.50204E+11,Oakmont Regional High School,9 Oakmont Drive,Ashburnham,MA,1430,41
2.5021E+11,Ashland High,65 East Union St.,Ashland,MA,1721,21
2.50216E+11,Athol High,2363 Main Street,Athol,MA,1331,31
2.50219E+11,Attleboro High,100 Rathbun Willard Drive,Attleboro,MA,2703,21
2.50222E+11,Auburn Senior High,99 Auburn Street,Auburn,MA,1501,21
2.50225E+11,Avon Middle High School,287 West Main Street,Avon,MA,2322,21
2.50231E+11,Barnstable High,744 West Main Street,Hyannis,MA,2601,13
2.5024E+11,Bedford High,9 Mudge Way,Bedford,MA,1730,21
2.50243E+11,Belchertown High,142 Springfield Road,Belchertown,MA,1007,21
2.50246E+11,Bellingham High School,80 Blackstone Street,Bellingham,MA,2019,21
2.50249E+11,Belmont High,221 Concord Avenue,Belmont,MA,2478,21
2.50253E+11,Monument Mt Regional High,600 Stockbridge Road,Great Barrington,MA,1230,41
2.50264E+11,Beverly High,100 Sohier Rd,Beverly,MA,1915,21
2.50267E+11,Billerica Memorial High School,35 River Street,Billerica,MA,1821,21
2.50272E+11,Blackstone Millville RHS,175 Lincoln Street,Blackstone,MA,1504,21
2.50279E+11,Boston Latin,78 Ave Louis Pasteur,Boston,MA,2115,11
2.50279E+11,Boston Latin Academy,205 Townsend Street,Dorchester,MA,2121,11
2.50279E+11,O'Bryant School Math/Science,55 Malcolm X Blvd,Roxbury,MA,2120,11
2.50279E+11,Brighton High,25 Warren Street,Brighton,MA,2135,11
2.50279E+11,Carter Developmental Center,396 Northampton Street,Boston,MA,2118,11
2.50279E+11,Charlestown High,240 Medford Street,Charlestown,MA,2129,11
2.50279E+11,Snowden International School at Copley,150 Newbury Street,Boston,MA,2116,11
2.50279E+11,East Boston High,86 White Street,East Boston,MA,2128,11
2.50279E+11,Jeremiah E Burke High,60 Washington Street,Dorchester,MA,2121,11
2.50279E+11,The English High,144 McBride Street,Boston,MA,2130,11
2.50279E+11,Greater Egleston Community High School,3134 Washington Street,Jamaica Plain,MA,2130,11
2.50279E+11,Community Academy,25 Glen Road,Jamaica Plain,MA,2130,11
2.50279E+11,Boston Community Leadership Academy,655 Metropolitan Ave,Hyde Park,MA,2136,11
2.50279E+11,Urban Science Academy,1205 V.F.W. Parkway,West Roxbury,MA,2132,11
2.50279E+11,Community Academy of Science and Health,11 Charles Street,Dorchester,MA,2122,11
2.50279E+11,Boston International  High School,100 Maxwell St,Dorchester,MA,2124,11
2.50279E+11,Excel High School,95 G. Street,South Boston,MA,2127,11
2.50279E+11,Lyon Upper 9-12,95 Beechcroft Street,Brighton,MA,2135,11
2.50279E+11,Dorchester Academy,11 Charles St,Dorchester,MA,2125,11
2.50279E+11,West Roxbury Academy,1205 V.F.W. Parkway,West Roxbury,MA,2132,11
2.50282E+11,Bourne High School,75 Waterhouse Rd,Bourne,MA,2532,22
2.50294E+11,Braintree High,128 Town Street,Braintree,MA,2184,21
2.50303E+11,Bridgewater-Raynham Regional,415 Center Street,Bridgewater,MA,2324,21
2.50309E+11,Brockton High,470 Forest Avenue,Brockton,MA,2301,21
2.50309E+11,B B Russell Alternative School,175 Warren Avenue,Brockton,MA,2301,21
2.50309E+11,Brockton Champion High School,175 Warren Avenue,Brockton,MA,2301,21
2.50309E+11,Edison Academy,470 Forest Avenue,Brockton,MA,2301,21
2.50315E+11,Brookline High,115 Greenough Street,Brookline,MA,2445,21
2.50324E+11,Burlington High,123 Cambridge Street,Burlington,MA,1803,21
2.50327E+11,Cambridge Rindge and Latin,459 Broadway Ave,Cambridge,MA,2138,12
2.5033E+11,Canton High,900 Washington Street,Canton,MA,2021,21
2.50339E+11,Wahconah Regional High,150 Windsor Rd,Dalton,MA,1226,41
2.50351E+11,Chelmsford High,200 Richardson Rd,North Chelmsford,MA,1863,21
2.50354E+11,Chelsea High,299 Everett Avenue,Chelsea,MA,2150,21
2.50366E+11,Chicopee Comprehensive High School,617 Montgomery Street,Chicopee,MA,1020,21
2.50366E+11,Chicopee High,820 Front Street,Chicopee,MA,1020,21
2.50375E+11,Clinton Senior High,200 West Boylston Street,Clinton,MA,1510,21
2.50387E+11,Concord Carlisle High,500 Walden Street,Concord,MA,1742,21
2.50399E+11,Danvers High,60 Cabot Road,Danvers,MA,1923,21
2.50402E+11,Dartmouth High,555 Bakerville Road,Dartmouth,MA,2748,22
2.50405E+11,Dedham High,140 Whiting Avenue,Dedham,MA,2026,21
2.50414E+11,Dennis-Yarmouth Regional High,210 Station Avenue,South Yarmouth,MA,2664,22
2.5042E+11,Dighton-Rehoboth Regional High School,2700 Regional Rd,North Dighton,MA,2764,41
2.50423E+11,Douglas High School,33 Davis Street,Douglas,MA,1516,21
2.50429E+11,Dover-Sherborn Regional High,9 Junction Street,Dover,MA,2030,41
2.50432E+11,Dracut Senior High,1540 Lakeview Avenue,Dracut,MA,1826,21
2.50436E+11,Shepherd Hill Regional High,68 Dudley Oxford Road,Dudley,MA,1571,21
2.50441E+11,Duxbury High,130 St. George Street,Duxbury,MA,2332,21
2.50444E+11,East Bridgewater JR./SR. High School,143 Plymouth Street,East Bridgewater,MA,2333,21
2.5045E+11,East Longmeadow High,180 Maple Street,East Longmeadow,MA,1028,21
2.50456E+11,Nauset Regional High,100 Cable Rd,North Eastham,MA,2651,41
2.50459E+11,Easthampton High,70 Williston Avenue,Easthampton,MA,1027,21
2.50462E+11,Oliver Ames High,100 Lothrop Street,North Easton,MA,2356,21
2.50477E+11,Everett High,100 Elm Street,Everett,MA,2149,21
2.5048E+11,Fairhaven High,12 Huttleston Avenue,Fairhaven,MA,2719,22
2.50483E+11,B M C Durfee High,360 Elsbree Street,Fall River,MA,2720,21
2.50483E+11,Resiliency Preparatory School,290 Rock Street,Fall River,MA,2720,21
2.50486E+11,Falmouth High,874 Gifford Street,Falmouth,MA,2540,22
2.50489E+11,Fitchburg High,140 Arn-How Farm Rd,Fitchburg,MA,1420,41
2.50489E+11,Goodrich Academy,111 Goodrich Street,Fitchburg,MA,1420,22
2.50495E+11,Foxborough High,120 South Street,Foxborough,MA,2035,21
2.50498E+11,Framingham High School,115 A Street,Framingham,MA,1701,13
2.50501E+11,Franklin High,218 Oak Street,Franklin,MA,2038,21
2.50507E+11,Apponequet Regional High,100 Howland Rd,Lakeville,MA,2347,22
2.5051E+11,Frontier Regional,113 North Main Street,South Deerfield,MA,1373,31
2.50513E+11,Gardner High,200 Catherine Street,Gardner,MA,1440,22
2.50516E+11,Gateway Regional High,12 Littleville Road,Huntington,MA,1050,41
2.50522E+11,Georgetown High School,11 Winter Street,Georgetown,MA,1833,21
2.50527E+11,Turners Fall High,222 Turnpike Rd,Montague,MA,1351,32
2.50528E+11,Gloucester High,32 L O Johnson Rd,Gloucester,MA,1930,21
2.50537E+11,Grafton High School,24 Providence Rd,Grafton,MA,1519,21
2.5054E+11,Granby Jr Sr High School,385 East State Street,Granby,MA,1033,41
2.50549E+11,Greenfield High,21 Barr Avenue,Greenfield,MA,1301,32
2.5055E+11,Groton Dunstable Regional,703 Chicoppe Row,Groton,MA,1450,41
2.50558E+11,Hopkins Academy,131 Russell Street,Hadley,MA,1035,21
2.50567E+11,Hamilton-Wenham Regional High,775 Bay Rd,South Hamilton,MA,1982,41
2.50573E+11,Minnechaug Regional High,621 Main Street,Wilbraham,MA,1095,21
2.50574E+11,Hampshire Regional High,19 Stage Rd,Westhampton,MA,1027,41
2.50579E+11,Hanover High,287 Cedar Street,Hanover,MA,2339,21
2.50594E+11,Smith Academy,34 School Street,Hatfield,MA,1038,41
2.50597E+11,Haverhill High,137 Monument Street,Haverhill,MA,1832,21
2.50609E+11,Hingham High,17 Union Street,Hingham,MA,2043,21
2.50615E+11,Holbrook Jr Sr High,245 So. Franklin Street,Holbrook,MA,2343,21
2.50624E+11,Holliston High,370 Hollis Street,Holliston,MA,1746,21
2.50627E+11,Holyoke High,500 Beech Street,Holyoke,MA,1040,21
2.5063E+11,Hopedale Jr Sr High,25 Adin Street,Hopedale,MA,1747,21
2.50633E+11,Hopkinton High,90 Hayden Rowe Street,Hopkinton,MA,1748,21
2.50639E+11,Hudson High,69 Brigham Street,Hudson,MA,1749,21
2.50642E+11,Hull High,180 Main Street,Hull,MA,2045,21
2.50648E+11,Ipswich High,134 High Street,Ipswich,MA,1938,21
2.50651E+11,King Philip Regional High,201 Franklin Street,Wrentham,MA,2093,21
2.50666E+11,Performing & Fine Arts High School,70-71 North Parish Rd,Lawrence,MA,1843,21
2.50666E+11,"Math, Science & Technology High School",70-71 North Parish Rd,Lawrence,MA,1841,21
2.50666E+11,Business Management & Finance High School,70-71 North Parish Rd,Lawrence,MA,1843,21
2.50666E+11,High School Learning Center,233 Haverhill Street,Lawrence,MA,1840,21
2.50666E+11,International High School,70-71 North Parish Rd,Lawrence,MA,1843,21
2.50666E+11,Humanities & Leadership Development High School,70-71 North Parish Rd,Lawrence,MA,1843,21
2.50666E+11,Health & Human Services High School,70-71 North Parish Rd,Lawrence,MA,1843,21
2.50669E+11,Lee Middle/High School,300 Greylock Street,Lee,MA,1238,31
2.50672E+11,Leicester High,174 Paxton Street,Leicester,MA,1524,21
2.50678E+11,Leominster High School,122 Granite Street,Leominster,MA,1453,22
2.50684E+11,Lexington High,251 Waltham Street,Lexington,MA,2421,21
2.50693E+11,Lincoln-Sudbury Regional High,390 Lincoln Rd,Sudbury,MA,1776,41
2.50696E+11,Littleton High School,56 King Street,Littleton,MA,1460,21
2.50699E+11,Longmeadow High,95 Grassy Gutter Rd,Longmeadow,MA,1106,21
2.50702E+11,Lowell High,50 Father Morrissette Boulevar,Lowell,MA,1852,21
2.50702E+11,Leblanc Therapeutic Day School,58 Sycamore Street,Lowell,MA,1852,21
2.50705E+11,Ludlow Senior High,500 Chapin Street,Ludlow,MA,1056,21
2.50708E+11,Lunenburg High,1079 Massachusetts Avenue,Lunenburg,MA,1462,22
2.50711E+11,Classical High,235 O Callaghan Way,Lynn,MA,1905,21
2.50711E+11,Lynn English High,50 Goodridge Street,Lynn,MA,1902,21
2.50711E+11,Fecteau-Leary Junior/Senior High School,33 North Common Street,Lynn,MA,1902,21
2.50714E+11,Lynnfield High,275 Essex Street,Lynnfield,MA,1940,21
2.50717E+11,Malden High,77 Salem Street,Malden,MA,2148,21
2.50723E+11,Mansfield High,250 East Street,Mansfield,MA,2048,21
2.50726E+11,Marblehead High,2 Humphrey Street,Marblehead,MA,1945,21
2.50732E+11,Marlborough High,431 Bolton Street,Marlborough,MA,1752,21
2.50735E+11,Marshfield High,167 Forest Street,Marshfield,MA,2050,21
2.50738E+11,Martha's Vineyard Regional High,100 Edgartown-Vineyard Haven R,Oak Bluffs,MA,2557,31
2.50741E+11,Masconomet Regional High School,20 Endicott Rd,Boxford,MA,1921,21
2.50744E+11,Mashpee High,500 Old Barnstable Road,Mashpee,MA,2649,22
2.5075E+11,Maynard High,1 Tiger Drive,Maynard,MA,1754,21
2.50753E+11,Medfield Senior High,88R South Street,Medfield,MA,2052,21
2.50756E+11,Medford High,489 Winthrop Street,Medford,MA,2155,21
2.50756E+11,Curtis-Tufts,437 Main Street,Medford,MA,2155,21
2.50759E+11,Medway High,88 Summer Street,Medway,MA,2053,21
2.50762E+11,Melrose High,360 Lynn Fells Pkwy,Melrose,MA,2176,21
2.50768E+11,Nipmuc Regional High,90 Pleasant Street,Upton,MA,1568,41
2.50774E+11,Methuen High,1 Ranger Rd,Methuen,MA,1844,21
2.50777E+11,Middleborough High,71 East Grove Street,Middleborough,MA,2346,21
2.50786E+11,Milford High,31 West Fountain Street,Milford,MA,1757,21
2.50789E+11,Millbury Junior/Senior High,12 Martin Street,Millbury,MA,1527,21
2.50792E+11,Millis High School,245 Plain Street,Millis,MA,2054,21
2.50798E+11,Milton High,25 Gile Road,Milton,MA,2186,21
2.50799E+11,Mohawk Trail Regional High,26 Ashfield Road,Shelburne Falls,MA,1370,42
2.50804E+11,Monson Innovation High School,55 Margaret Street,Monson,MA,1057,41
2.50816E+11,Mt Greylock Regional High,1781 Cold Spring Road,Williamstown,MA,1267,41
2.50825E+11,Nantucket High,10 Surfside Road,Nantucket,MA,2554,32
2.50828E+11,Narragansett Regional High,464 Baldwinville Rd,Baldwinville,MA,1436,22
